date,entity,count
2020-05-23,wang_yi,0
2020-05-23,hong_kong,0
2020-05-23,xinjiang,0
2020-05-23,huang_xilian,0
2020-05-23,sinovac,0
2020-05-23,xi_jinping,0
2020-05-23,us,0
2020-05-23,philippines,0
2020-05-23,chinese,1
2020-05-23,manila,0
2020-05-23,duterte,0
2020-05-23,china,0
2020-05-23,shanghai,0
2020-05-23,huawei,0
2020-05-23,houston,0
2020-05-23,ilocos_norte,0
2020-05-23,foreign_ministry,0
2020-05-23,italy,0
2020-05-23,chile,0
2020-05-23,peru,0
2020-05-23,hungary,0
2020-05-23,hubei,0
2020-05-23,cpc,0
2020-05-23,turkish,0
2020-05-23,asian,0
2020-05-23,tiktok,0
2020-05-23,covax,0
2020-05-23,egypt,0
2020-05-23,filipinos,0
2020-05-23,teodoro_locsin,0
2020-05-23,uk,0
2020-05-23,english,0
2020-05-23,coronavirus,0
2020-05-23,japan,0
2020-05-23,malaysia,0
2020-05-23,mexico,0
2020-05-23,simone,0
2020-05-23,american,0
2020-05-23,doh,0
2020-05-23,uae,0
2020-05-23,thailand,0
2020-05-24,italian,0
2020-05-24,aiib,0
2020-05-24,donald_trump,0
2020-05-24,joko_widodo,0
2020-05-24,dfa,0
2020-05-24,un,0
2020-05-24,uygur,0
2020-05-24,fda,0
2020-05-24,the_chinese_consulate,0
2020-05-24,chinese_new_year,0
2020-05-24,state,0
2020-05-24,locsin,0
2020-05-24,sinovac_biotech_ltd,0
2020-05-24,western,0
2020-05-24,washington,0
2020-05-24,pakistan,0
2020-05-24,european,0
2020-05-24,pfizer,0
2020-05-24,the_chinese_new_year,0
2020-05-24,singapore,0
2020-05-24,rodrigo_duterte,0
2020-05-24,russia,0
2020-05-24,astrazeneca,0
2020-05-24,serbia,0
2020-05-24,brazilian,0
2020-05-24,the_national_health_commission,0
2020-05-24,rcep,0
2020-05-24,eu,0
2020-05-24,zhong_nanshan,0
2020-05-24,bbc,0
2020-05-24,serbian,0
2020-05-24,state_council_information_office,0
2020-05-24,taiwan,0
2020-05-24,nhc,0
2020-05-24,the_communist_party_of_china,0
2020-05-24,li_keqiang,0
2020-05-24,the_state_council,0
2020-05-24,the_united_arab_emirates,0
2020-05-24,america,0
2020-05-24,romana,0
2020-05-24,fdi,0
2020-05-24,colombia,0
2020-05-24,francisco_duque_iii,0
2020-05-24,zhou_youbin,0
2020-05-24,china_international_import_expo,0
2020-05-24,cdc,0
2020-05-24,bri,0
2020-05-24,argentina,0
2020-05-24,pilipinas,0
2020-05-24,npc,0
2020-05-24,morocco,0
2020-05-24,medical_center,0
2020-05-24,cold_war,0
2020-05-24,indonesian,0
2020-05-24,cebu,0
2020-05-24,france,0
2020-05-24,australia,0
2020-05-24,americans,0
2020-05-24,brics,0
2020-05-24,covax,0
2020-05-24,europe,0
2020-05-24,chinese_state_councilor,0
2020-05-24,sinovac_biotech,0
2020-05-24,coronavac,0
2020-05-24,pompeo,0
2020-05-24,trump,0
2020-05-24,turkey,0
2020-05-24,asean,0
2020-05-24,filipino,0
2020-05-24,brazil,0
2020-05-24,sinopharm,0
2020-05-24,indonesia,0
2020-05-24,manila,0
2020-05-24,embassy,0
2020-05-24,beijing,0
2020-05-24,chinese_embassy,0
2020-05-24,wang_yi,2
2020-05-24,hong_kong,0
2020-05-24,xinjiang,0
2020-05-24,huang_xilian,0
2020-05-24,sinovac,0
2020-05-24,xi_jinping,0
2020-05-24,us,0
2020-05-24,philippines,0
2020-05-24,chinese,0
2020-05-24,china,2
2020-05-24,laoag,0
2020-05-24,wuhan,0
2020-05-24,the_south_china_sea,0
2020-05-24,huang,0
2020-05-24,huawei,0
2020-05-24,duterte,0
2020-05-24,ilocos_norte,0
2020-05-24,foreign_ministry,0
2020-05-24,italy,0
2020-05-24,chile,0
2020-05-24,peru,0
2020-05-24,hungary,0
2020-05-24,hubei,0
2020-05-24,cpc,0
2020-05-24,turkish,0
2020-05-24,asian,0
2020-05-24,tiktok,0
2020-05-24,simone,0
2020-05-24,filipinos,0
2020-05-24,houston,0
2020-05-24,shanghai,0
2020-05-24,teodoro_locsin,0
2020-05-24,thailand,0
2020-05-24,uae,0
2020-05-24,doh,0
2020-05-24,egypt,0
2020-05-24,american,0
2020-05-24,malaysia,0
2020-05-24,japan,0
2020-05-24,coronavirus,0
2020-05-24,english,0
2020-05-24,uk,0
2020-05-24,mexico,0
2020-05-25,locsin,0
2020-05-25,italian,0
2020-05-25,joko_widodo,0
2020-05-25,un,0
2020-05-25,fda,0
2020-05-25,zhong_nanshan,0
2020-05-25,chinese_new_year,0
2020-05-25,state,0
2020-05-25,uygur,0
2020-05-25,the_chinese_new_year,0
2020-05-25,dfa,0
2020-05-25,the_chinese_consulate,0
2020-05-25,donald_trump,0
2020-05-25,western,0
2020-05-25,aiib,0
2020-05-25,washington,0
2020-05-25,pakistan,0
2020-05-25,european,0
2020-05-25,pfizer,0
2020-05-25,singapore,0
2020-05-25,rodrigo_duterte,0
2020-05-25,russia,0
2020-05-25,astrazeneca,0
2020-05-25,serbia,0
2020-05-25,brazilian,0
2020-05-25,the_national_health_commission,0
2020-05-25,sinovac_biotech_ltd,0
2020-05-25,zhou_youbin,0
2020-05-25,rcep,0
2020-05-25,australia,0
2020-05-25,taiwan,0
2020-05-25,nhc,0
2020-05-25,the_communist_party_of_china,0
2020-05-25,li_keqiang,0
2020-05-25,the_state_council,0
2020-05-25,the_united_arab_emirates,0
2020-05-25,america,0
2020-05-25,romana,0
2020-05-25,fdi,0
2020-05-25,colombia,0
2020-05-25,francisco_duque_iii,0
2020-05-25,china_international_import_expo,0
2020-05-25,serbian,0
2020-05-25,americans,0
2020-05-25,brics,0
2020-05-25,bri,0
2020-05-25,argentina,0
2020-05-25,pilipinas,0
2020-05-25,npc,0
2020-05-25,morocco,0
2020-05-25,medical_center,0
2020-05-25,cold_war,0
2020-05-25,bbc,0
2020-05-25,indonesian,0
2020-05-25,cebu,0
2020-05-25,france,0
2020-05-25,cdc,0
2020-05-25,state_council_information_office,0
2020-05-25,eu,0
2020-05-25,laoag,0
2020-05-25,embassy,0
2020-05-25,chinese_state_councilor,0
2020-05-25,sinovac_biotech,0
2020-05-25,coronavac,0
2020-05-25,pompeo,0
2020-05-25,trump,0
2020-05-25,turkey,0
2020-05-25,asean,0
2020-05-25,filipino,0
2020-05-25,brazil,0
2020-05-25,sinopharm,0
2020-05-25,indonesia,0
2020-05-25,huang,0
2020-05-25,manila,0
2020-05-25,beijing,0
2020-05-25,wuhan,0
2020-05-25,chinese_embassy,0
2020-05-25,wang_yi,0
2020-05-25,hong_kong,1
2020-05-25,xinjiang,0
2020-05-25,huang_xilian,0
2020-05-25,sinovac,0
2020-05-25,xi_jinping,0
2020-05-25,us,0
2020-05-25,philippines,0
2020-05-25,chinese,0
2020-05-25,china,0
2020-05-25,the_south_china_sea,0
2020-05-25,duterte,0
2020-05-25,covax,0
2020-05-25,shanghai,0
2020-05-25,europe,0
2020-05-25,houston,0
2020-05-25,ilocos_norte,0
2020-05-25,foreign_ministry,0
2020-05-25,italy,0
2020-05-25,chile,0
2020-05-25,peru,0
2020-05-25,hubei,0
2020-05-25,cpc,0
2020-05-25,turkish,0
2020-05-25,asian,0
2020-05-25,tiktok,0
2020-05-25,simone,0
2020-05-25,hungary,0
2020-05-25,teodoro_locsin,0
2020-05-25,filipinos,0
2020-05-25,thailand,0
2020-05-25,uae,0
2020-05-25,doh,0
2020-05-25,american,0
2020-05-25,egypt,0
2020-05-25,huawei,0
2020-05-25,malaysia,0
2020-05-25,japan,0
2020-05-25,coronavirus,0
2020-05-25,english,0
2020-05-25,uk,0
2020-05-25,mexico,0
2020-05-26,donald_trump,0
2020-05-26,dfa,0
2020-05-26,italian,0
2020-05-26,joko_widodo,0
2020-05-26,un,0
2020-05-26,the_chinese_consulate,0
2020-05-26,fda,0
2020-05-26,chinese_new_year,0
2020-05-26,state,0
2020-05-26,uygur,0
2020-05-26,sinovac_biotech_ltd,0
2020-05-26,locsin,0
2020-05-26,the_chinese_new_year,0
2020-05-26,rcep,0
2020-05-26,pakistan,0
2020-05-26,european,0
2020-05-26,pfizer,0
2020-05-26,western,0
2020-05-26,singapore,0
2020-05-26,rodrigo_duterte,0
2020-05-26,russia,0
2020-05-26,astrazeneca,0
2020-05-26,serbia,0
2020-05-26,brazilian,0
2020-05-26,the_national_health_commission,0
2020-05-26,zhong_nanshan,0
2020-05-26,washington,0
2020-05-26,zhou_youbin,0
2020-05-26,brics,0
2020-05-26,australia,0
2020-05-26,aiib,0
2020-05-26,taiwan,0
2020-05-26,nhc,0
2020-05-26,the_communist_party_of_china,0
2020-05-26,li_keqiang,0
2020-05-26,the_state_council,0
2020-05-26,the_united_arab_emirates,0
2020-05-26,america,0
2020-05-26,romana,0
2020-05-26,fdi,0
2020-05-26,colombia,0
2020-05-26,francisco_duque_iii,0
2020-05-26,china_international_import_expo,0
2020-05-26,americans,0
2020-05-26,cdc,0
2020-05-26,state_council_information_office,0
2020-05-26,bri,0
2020-05-26,argentina,0
2020-05-26,pilipinas,0
2020-05-26,npc,0
2020-05-26,morocco,0
2020-05-26,medical_center,0
2020-05-26,cold_war,0
2020-05-26,bbc,0
2020-05-26,indonesian,0
2020-05-26,cebu,0
2020-05-26,france,0
2020-05-26,serbian,0
2020-05-26,laoag,0
2020-05-26,eu,0
2020-05-26,europe,0
2020-05-26,chinese_state_councilor,0
2020-05-26,sinovac_biotech,0
2020-05-26,coronavac,0
2020-05-26,pompeo,0
2020-05-26,trump,0
2020-05-26,turkey,0
2020-05-26,asean,0
2020-05-26,filipino,0
2020-05-26,brazil,0
2020-05-26,sinopharm,0
2020-05-26,indonesia,0
2020-05-26,huang,0
2020-05-26,embassy,0
2020-05-26,manila,0
2020-05-26,wuhan,0
2020-05-26,chinese_embassy,0
2020-05-26,wang_yi,0
2020-05-26,hong_kong,0
2020-05-26,xinjiang,0
2020-05-26,huang_xilian,0
2020-05-26,sinovac,0
2020-05-26,xi_jinping,0
2020-05-26,us,0
2020-05-26,philippines,0
2020-05-26,chinese,0
2020-05-26,china,0
2020-05-26,beijing,0
2020-05-26,the_south_china_sea,0
2020-05-26,covax,0
2020-05-26,huawei,0
2020-05-26,houston,0
2020-05-26,ilocos_norte,0
2020-05-26,foreign_ministry,0
2020-05-26,italy,0
2020-05-26,chile,0
2020-05-26,peru,0
2020-05-26,hungary,0
2020-05-26,duterte,0
2020-05-26,cpc,0
2020-05-26,turkish,0
2020-05-26,asian,0
2020-05-26,tiktok,0
2020-05-26,simone,0
2020-05-26,hubei,0
2020-05-26,teodoro_locsin,0
2020-05-26,filipinos,0
2020-05-26,thailand,0
2020-05-26,uae,0
2020-05-26,doh,0
2020-05-26,american,0
2020-05-26,egypt,0
2020-05-26,shanghai,0
2020-05-26,malaysia,0
2020-05-26,japan,0
2020-05-26,coronavirus,0
2020-05-26,english,0
2020-05-26,uk,0
2020-05-26,mexico,0
2020-05-27,donald_trump,0
2020-05-27,dfa,0
2020-05-27,italian,0
2020-05-27,joko_widodo,0
2020-05-27,un,0
2020-05-27,the_chinese_consulate,0
2020-05-27,fda,0
2020-05-27,chinese_new_year,0
2020-05-27,state,0
2020-05-27,uygur,0
2020-05-27,locsin,0
2020-05-27,sinovac_biotech_ltd,0
2020-05-27,rcep,0
2020-05-27,washington,0
2020-05-27,pakistan,0
2020-05-27,european,0
2020-05-27,pfizer,0
2020-05-27,western,0
2020-05-27,singapore,0
2020-05-27,rodrigo_duterte,0
2020-05-27,russia,0
2020-05-27,astrazeneca,0
2020-05-27,serbia,0
2020-05-27,brazilian,0
2020-05-27,the_national_health_commission,0
2020-05-27,the_chinese_new_year,0
2020-05-27,eu,0
2020-05-27,zhong_nanshan,0
2020-05-27,brics,0
2020-05-27,serbian,0
2020-05-27,state_council_information_office,0
2020-05-27,taiwan,0
2020-05-27,nhc,0
2020-05-27,the_communist_party_of_china,0
2020-05-27,li_keqiang,0
2020-05-27,the_state_council,0
2020-05-27,the_united_arab_emirates,0
2020-05-27,america,0
2020-05-27,romana,0
2020-05-27,fdi,0
2020-05-27,colombia,0
2020-05-27,francisco_duque_iii,0
2020-05-27,china_international_import_expo,0
2020-05-27,americans,0
2020-05-27,cdc,1
2020-05-27,bri,0
2020-05-27,argentina,0
2020-05-27,pilipinas,0
2020-05-27,npc,0
2020-05-27,morocco,0
2020-05-27,medical_center,0
2020-05-27,cold_war,0
2020-05-27,bbc,0
2020-05-27,indonesian,0
2020-05-27,cebu,0
2020-05-27,france,0
2020-05-27,australia,0
2020-05-27,zhou_youbin,0
2020-05-27,aiib,0
2020-05-27,covax,0
2020-05-27,europe,0
2020-05-27,chinese_state_councilor,0
2020-05-27,sinovac_biotech,0
2020-05-27,coronavac,0
2020-05-27,pompeo,0
2020-05-27,trump,0
2020-05-27,turkey,0
2020-05-27,asean,0
2020-05-27,filipino,0
2020-05-27,brazil,0
2020-05-27,sinopharm,0
2020-05-27,indonesia,0
2020-05-27,huang,0
2020-05-27,embassy,0
2020-05-27,manila,0
2020-05-27,wuhan,1
2020-05-27,chinese_embassy,0
2020-05-27,wang_yi,0
2020-05-27,hong_kong,1
2020-05-27,xinjiang,0
2020-05-27,huang_xilian,0
2020-05-27,sinovac,0
2020-05-27,xi_jinping,0
2020-05-27,us,0
2020-05-27,philippines,0
2020-05-27,chinese,1
2020-05-27,china,0
2020-05-27,beijing,0
2020-05-27,the_south_china_sea,0
2020-05-27,laoag,0
2020-05-27,huawei,0
2020-05-27,houston,0
2020-05-27,ilocos_norte,0
2020-05-27,foreign_ministry,0
2020-05-27,italy,0
2020-05-27,chile,0
2020-05-27,peru,0
2020-05-27,hungary,0
2020-05-27,duterte,0
2020-05-27,cpc,0
2020-05-27,turkish,0
2020-05-27,asian,0
2020-05-27,tiktok,0
2020-05-27,simone,0
2020-05-27,hubei,0
2020-05-27,teodoro_locsin,0
2020-05-27,filipinos,0
2020-05-27,thailand,0
2020-05-27,uae,0
2020-05-27,doh,0
2020-05-27,american,0
2020-05-27,egypt,0
2020-05-27,shanghai,0
2020-05-27,malaysia,0
2020-05-27,japan,0
2020-05-27,coronavirus,0
2020-05-27,english,0
2020-05-27,uk,0
2020-05-27,mexico,0
2020-05-28,donald_trump,0
2020-05-28,dfa,0
2020-05-28,italian,0
2020-05-28,joko_widodo,0
2020-05-28,un,0
2020-05-28,the_chinese_consulate,0
2020-05-28,fda,0
2020-05-28,chinese_new_year,0
2020-05-28,state,0
2020-05-28,uygur,0
2020-05-28,locsin,0
2020-05-28,sinovac_biotech_ltd,0
2020-05-28,rcep,0
2020-05-28,washington,0
2020-05-28,pakistan,0
2020-05-28,european,0
2020-05-28,pfizer,0
2020-05-28,western,0
2020-05-28,singapore,0
2020-05-28,rodrigo_duterte,0
2020-05-28,russia,0
2020-05-28,astrazeneca,0
2020-05-28,serbia,0
2020-05-28,brazilian,0
2020-05-28,the_national_health_commission,0
2020-05-28,the_chinese_new_year,0
2020-05-28,eu,0
2020-05-28,zhong_nanshan,0
2020-05-28,brics,0
2020-05-28,serbian,0
2020-05-28,state_council_information_office,0
2020-05-28,taiwan,0
2020-05-28,nhc,0
2020-05-28,the_communist_party_of_china,0
2020-05-28,li_keqiang,1
2020-05-28,the_state_council,0
2020-05-28,the_united_arab_emirates,0
2020-05-28,america,0
2020-05-28,romana,0
2020-05-28,fdi,0
2020-05-28,colombia,0
2020-05-28,francisco_duque_iii,0
2020-05-28,china_international_import_expo,0
2020-05-28,americans,0
2020-05-28,cdc,0
2020-05-28,bri,0
2020-05-28,argentina,0
2020-05-28,pilipinas,0
2020-05-28,npc,0
2020-05-28,morocco,0
2020-05-28,medical_center,0
2020-05-28,cold_war,0
2020-05-28,bbc,0
2020-05-28,indonesian,0
2020-05-28,cebu,0
2020-05-28,france,0
2020-05-28,australia,0
2020-05-28,zhou_youbin,0
2020-05-28,aiib,0
2020-05-28,laoag,0
2020-05-28,europe,0
2020-05-28,chinese_state_councilor,0
2020-05-28,sinovac_biotech,0
2020-05-28,coronavac,0
2020-05-28,pompeo,0
2020-05-28,trump,0
2020-05-28,turkey,0
2020-05-28,asean,0
2020-05-28,filipino,0
2020-05-28,brazil,0
2020-05-28,sinopharm,0
2020-05-28,indonesia,0
2020-05-28,manila,0
2020-05-28,embassy,0
2020-05-28,beijing,1
2020-05-28,chinese_embassy,0
2020-05-28,wang_yi,0
2020-05-28,hong_kong,2
2020-05-28,xinjiang,0
2020-05-28,huang_xilian,0
2020-05-28,sinovac,0
2020-05-28,xi_jinping,0
2020-05-28,us,0
2020-05-28,philippines,0
2020-05-28,chinese,2
2020-05-28,china,3
2020-05-28,covax,0
2020-05-28,wuhan,0
2020-05-28,the_south_china_sea,0
2020-05-28,huang,0
2020-05-28,huawei,0
2020-05-28,duterte,0
2020-05-28,ilocos_norte,0
2020-05-28,foreign_ministry,0
2020-05-28,italy,0
2020-05-28,chile,0
2020-05-28,peru,0
2020-05-28,hungary,0
2020-05-28,hubei,0
2020-05-28,cpc,0
2020-05-28,turkish,0
2020-05-28,asian,0
2020-05-28,tiktok,0
2020-05-28,simone,0
2020-05-28,filipinos,0
2020-05-28,houston,0
2020-05-28,shanghai,0
2020-05-28,teodoro_locsin,0
2020-05-28,thailand,0
2020-05-28,uae,0
2020-05-28,doh,0
2020-05-28,egypt,0
2020-05-28,american,0
2020-05-28,malaysia,0
2020-05-28,japan,0
2020-05-28,coronavirus,0
2020-05-28,english,0
2020-05-28,uk,1
2020-05-28,mexico,0
2020-05-29,un,0
2020-05-29,dfa,0
2020-05-29,italian,0
2020-05-29,joko_widodo,0
2020-05-29,locsin,0
2020-05-29,the_chinese_new_year,0
2020-05-29,the_chinese_consulate,0
2020-05-29,chinese_new_year,0
2020-05-29,state,0
2020-05-29,uygur,0
2020-05-29,donald_trump,0
2020-05-29,fda,0
2020-05-29,sinovac_biotech_ltd,0
2020-05-29,singapore,0
2020-05-29,washington,0
2020-05-29,pakistan,0
2020-05-29,european,0
2020-05-29,pfizer,0
2020-05-29,western,0
2020-05-29,rodrigo_duterte,0
2020-05-29,russia,0
2020-05-29,astrazeneca,0
2020-05-29,serbia,0
2020-05-29,brazilian,0
2020-05-29,the_national_health_commission,0
2020-05-29,rcep,0
2020-05-29,eu,0
2020-05-29,zhong_nanshan,0
2020-05-29,aiib,0
2020-05-29,serbian,0
2020-05-29,taiwan,0
2020-05-29,nhc,0
2020-05-29,the_communist_party_of_china,0
2020-05-29,li_keqiang,0
2020-05-29,the_state_council,0
2020-05-29,the_united_arab_emirates,0
2020-05-29,america,0
2020-05-29,romana,0
2020-05-29,fdi,0
2020-05-29,colombia,0
2020-05-29,francisco_duque_iii,0
2020-05-29,china_international_import_expo,0
2020-05-29,americans,0
2020-05-29,cdc,0
2020-05-29,brics,0
2020-05-29,bri,0
2020-05-29,argentina,0
2020-05-29,pilipinas,0
2020-05-29,npc,0
2020-05-29,morocco,0
2020-05-29,medical_center,0
2020-05-29,cold_war,0
2020-05-29,bbc,0
2020-05-29,indonesian,0
2020-05-29,cebu,0
2020-05-29,france,0
2020-05-29,australia,0
2020-05-29,zhou_youbin,0
2020-05-29,state_council_information_office,0
2020-05-29,laoag,0
2020-05-29,europe,0
2020-05-29,chinese_state_councilor,0
2020-05-29,sinovac_biotech,0
2020-05-29,coronavac,0
2020-05-29,pompeo,1
2020-05-29,trump,0
2020-05-29,turkey,0
2020-05-29,asean,0
2020-05-29,filipino,0
2020-05-29,brazil,0
2020-05-29,sinopharm,0
2020-05-29,indonesia,0
2020-05-29,huang,0
2020-05-29,embassy,0
2020-05-29,manila,1
2020-05-29,wuhan,0
2020-05-29,chinese_embassy,0
2020-05-29,wang_yi,0
2020-05-29,hong_kong,0
2020-05-29,xinjiang,0
2020-05-29,huang_xilian,0
2020-05-29,sinovac,0
2020-05-29,xi_jinping,0
2020-05-29,us,0
2020-05-29,philippines,1
2020-05-29,chinese,1
2020-05-29,china,0
2020-05-29,beijing,0
2020-05-29,the_south_china_sea,0
2020-05-29,covax,0
2020-05-29,huawei,0
2020-05-29,houston,0
2020-05-29,ilocos_norte,0
2020-05-29,foreign_ministry,0
2020-05-29,italy,0
2020-05-29,chile,0
2020-05-29,peru,0
2020-05-29,hungary,0
2020-05-29,hubei,0
2020-05-29,cpc,0
2020-05-29,turkish,0
2020-05-29,asian,0
2020-05-29,tiktok,0
2020-05-29,simone,0
2020-05-29,duterte,0
2020-05-29,teodoro_locsin,0
2020-05-29,shanghai,0
2020-05-29,thailand,0
2020-05-29,uae,0
2020-05-29,filipinos,0
2020-05-29,american,0
2020-05-29,egypt,0
2020-05-29,doh,0
2020-05-29,malaysia,0
2020-05-29,japan,0
2020-05-29,coronavirus,1
2020-05-29,english,0
2020-05-29,uk,0
2020-05-29,mexico,0
2020-05-30,dfa,0
2020-05-30,italian,0
2020-05-30,joko_widodo,0
2020-05-30,un,0
2020-05-30,locsin,0
2020-05-30,the_chinese_new_year,0
2020-05-30,the_chinese_consulate,0
2020-05-30,chinese_new_year,0
2020-05-30,state,0
2020-05-30,uygur,0
2020-05-30,donald_trump,0
2020-05-30,fda,0
2020-05-30,sinovac_biotech_ltd,0
2020-05-30,rodrigo_duterte,0
2020-05-30,pakistan,0
2020-05-30,european,0
2020-05-30,pfizer,0
2020-05-30,western,0
2020-05-30,singapore,0
2020-05-30,russia,0
2020-05-30,astrazeneca,0
2020-05-30,serbia,0
2020-05-30,brazilian,0
2020-05-30,the_national_health_commission,0
2020-05-30,rcep,0
2020-05-30,zhong_nanshan,0
2020-05-30,eu,0
2020-05-30,zhou_youbin,0
2020-05-30,cdc,0
2020-05-30,australia,0
2020-05-30,aiib,0
2020-05-30,taiwan,0
2020-05-30,nhc,0
2020-05-30,the_communist_party_of_china,0
2020-05-30,li_keqiang,0
2020-05-30,the_state_council,0
2020-05-30,the_united_arab_emirates,0
2020-05-30,america,0
2020-05-30,romana,0
2020-05-30,fdi,0
2020-05-30,colombia,0
2020-05-30,francisco_duque_iii,0
2020-05-30,china_international_import_expo,0
2020-05-30,americans,0
2020-05-30,state_council_information_office,0
2020-05-30,brics,0
2020-05-30,bri,0
2020-05-30,argentina,0
2020-05-30,pilipinas,0
2020-05-30,npc,0
2020-05-30,morocco,0
2020-05-30,medical_center,0
2020-05-30,cold_war,0
2020-05-30,bbc,0
2020-05-30,indonesian,0
2020-05-30,cebu,0
2020-05-30,france,0
2020-05-30,serbian,0
2020-05-30,laoag,0
2020-05-30,washington,0
2020-05-30,europe,0
2020-05-30,embassy,0
2020-05-30,chinese_state_councilor,0
2020-05-30,sinovac_biotech,0
2020-05-30,coronavac,0
2020-05-30,pompeo,0
2020-05-30,trump,0
2020-05-30,turkey,0
2020-05-30,asean,0
2020-05-30,filipino,0
2020-05-30,brazil,0
2020-05-30,sinopharm,0
2020-05-30,indonesia,0
2020-05-30,huang,0
2020-05-30,manila,0
2020-05-30,beijing,0
2020-05-30,wuhan,0
2020-05-30,chinese_embassy,0
2020-05-30,wang_yi,0
2020-05-30,hong_kong,0
2020-05-30,xinjiang,0
2020-05-30,huang_xilian,0
2020-05-30,sinovac,0
2020-05-30,xi_jinping,0
2020-05-30,us,0
2020-05-30,philippines,0
2020-05-30,chinese,0
2020-05-30,covax,0
2020-05-30,the_south_china_sea,0
2020-05-30,duterte,0
2020-05-30,china,0
2020-05-30,shanghai,0
2020-05-30,huawei,0
2020-05-30,ilocos_norte,0
2020-05-30,foreign_ministry,0
2020-05-30,italy,0
2020-05-30,chile,0
2020-05-30,peru,0
2020-05-30,hungary,0
2020-05-30,hubei,0
2020-05-30,cpc,0
2020-05-30,turkish,0
2020-05-30,asian,0
2020-05-30,tiktok,0
2020-05-30,simone,0
2020-05-30,houston,0
2020-05-30,egypt,0
2020-05-30,teodoro_locsin,0
2020-05-30,uk,0
2020-05-30,english,0
2020-05-30,coronavirus,0
2020-05-30,japan,0
2020-05-30,malaysia,0
2020-05-30,mexico,0
2020-05-30,filipinos,0
2020-05-30,american,0
2020-05-30,doh,0
2020-05-30,uae,0
2020-05-30,thailand,0
2020-05-31,joko_widodo,0
2020-05-31,the_national_health_commission,0
2020-05-31,dfa,0
2020-05-31,italian,0
2020-05-31,un,0
2020-05-31,the_chinese_new_year,0
2020-05-31,fda,0
2020-05-31,the_chinese_consulate,0
2020-05-31,chinese_new_year,0
2020-05-31,state,0
2020-05-31,uygur,0
2020-05-31,locsin,0
2020-05-31,donald_trump,0
2020-05-31,pfizer,0
2020-05-31,aiib,0
2020-05-31,washington,0
2020-05-31,pakistan,0
2020-05-31,european,1
2020-05-31,western,0
2020-05-31,singapore,0
2020-05-31,rodrigo_duterte,0
2020-05-31,russia,0
2020-05-31,astrazeneca,0
2020-05-31,serbia,0
2020-05-31,brazilian,0
2020-05-31,zhong_nanshan,1
2020-05-31,sinovac_biotech_ltd,0
2020-05-31,zhou_youbin,0
2020-05-31,brics,0
2020-05-31,australia,0
2020-05-31,rcep,0
2020-05-31,taiwan,0
2020-05-31,nhc,0
2020-05-31,the_communist_party_of_china,0
2020-05-31,li_keqiang,0
2020-05-31,the_state_council,0
2020-05-31,the_united_arab_emirates,0
2020-05-31,america,0
2020-05-31,romana,0
2020-05-31,fdi,0
2020-05-31,colombia,0
2020-05-31,francisco_duque_iii,0
2020-05-31,serbian,0
2020-05-31,china_international_import_expo,0
2020-05-31,cdc,0
2020-05-31,bri,0
2020-05-31,argentina,0
2020-05-31,pilipinas,0
2020-05-31,npc,0
2020-05-31,morocco,0
2020-05-31,medical_center,0
2020-05-31,cold_war,0
2020-05-31,bbc,0
2020-05-31,indonesian,0
2020-05-31,cebu,0
2020-05-31,france,0
2020-05-31,americans,0
2020-05-31,state_council_information_office,0
2020-05-31,eu,0
2020-05-31,laoag,0
2020-05-31,embassy,0
2020-05-31,chinese_state_councilor,0
2020-05-31,sinovac_biotech,0
2020-05-31,coronavac,0
2020-05-31,pompeo,0
2020-05-31,trump,0
2020-05-31,turkey,0
2020-05-31,asean,0
2020-05-31,filipino,0
2020-05-31,brazil,0
2020-05-31,sinopharm,0
2020-05-31,indonesia,0
2020-05-31,huang,0
2020-05-31,manila,0
2020-05-31,beijing,0
2020-05-31,wuhan,0
2020-05-31,chinese_embassy,0
2020-05-31,wang_yi,0
2020-05-31,hong_kong,0
2020-05-31,xinjiang,0
2020-05-31,huang_xilian,0
2020-05-31,sinovac,0
2020-05-31,xi_jinping,0
2020-05-31,us,1
2020-05-31,philippines,0
2020-05-31,chinese,0
2020-05-31,china,1
2020-05-31,the_south_china_sea,0
2020-05-31,duterte,0
2020-05-31,covax,0
2020-05-31,shanghai,0
2020-05-31,europe,0
2020-05-31,houston,0
2020-05-31,ilocos_norte,0
2020-05-31,foreign_ministry,0
2020-05-31,italy,0
2020-05-31,chile,0
2020-05-31,peru,0
2020-05-31,huawei,0
2020-05-31,hubei,0
2020-05-31,cpc,0
2020-05-31,turkish,0
2020-05-31,asian,0
2020-05-31,tiktok,0
2020-05-31,hungary,0
2020-05-31,filipinos,0
2020-05-31,simone,0
2020-05-31,uae,0
2020-05-31,doh,0
2020-05-31,american,0
2020-05-31,egypt,0
2020-05-31,mexico,0
2020-05-31,thailand,0
2020-05-31,japan,0
2020-05-31,coronavirus,0
2020-05-31,english,0
2020-05-31,uk,0
2020-05-31,teodoro_locsin,0
2020-05-31,malaysia,0
2020-06-01,donald_trump,0
2020-06-01,dfa,0
2020-06-01,italian,0
2020-06-01,joko_widodo,0
2020-06-01,un,0
2020-06-01,the_chinese_consulate,0
2020-06-01,fda,0
2020-06-01,chinese_new_year,0
2020-06-01,state,0
2020-06-01,uygur,0
2020-06-01,locsin,0
2020-06-01,sinovac_biotech_ltd,0
2020-06-01,rcep,0
2020-06-01,washington,0
2020-06-01,pakistan,0
